"condition_axis","condition_id","distance","pair_class","unit_id","unit_median_distance","pair_count","baseline_distance","absolute_change_from_no_filter","percent_change_from_no_filter"
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S001__Puritan_buffer",0.740175718571463,1,0.661411920985587,0.0787637975858757,11.9084333207221
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S001__Puritan_gel",0.5241245512607,1,0.518207922731548,0.00591662852915265,1.14174798755782
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S002__Copan",0.765839965645336,1,0.70497127328793,0.0608686923574068,8.63420889102616
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S002__Eswab",0.860589028384791,1,0.692914059519204,0.167674968865587,24.1985231158294
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S002__Omni",0.796807129348962,1,0.706184702050735,0.0906224272982276,12.8326806053803
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S002__Puritan_buffer",0.872863667472425,1,0.790460083375253,0.0824035840971723,10.4247622151027
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S002__Puritan_gel",0.776776584683846,1,0.694156178620243,0.0826204060636032,11.9022791424007
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S003__Copan",0.925800585127719,1,0.843138688825123,0.0826618963025968,9.80406870164891
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S003__Eswab",0.850815075759883,1,0.755360864915162,0.0954542108447207,12.6369018145309
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S003__Omni",0.738819203494844,1,0.650728491443368,0.0880907120514761,13.5372452889044
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S003__Puritan_buffer",0.870322437991452,1,0.659017265070775,0.211305172920677,32.0636778610017
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S003__Puritan_gel",0.73524768495195,1,0.472104744874901,0.263142940077049,55.7382536256391
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S004__Copan",0.776360587271398,1,0.759277670541619,0.0170829167297792,2.24989057265353
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S004__Eswab",0.670186499392483,1,0.650421538604602,0.0197649607878811,3.03879247761143
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S004__Omni",0.800950060889977,1,0.782748592218883,0.0182014686710944,2.32532755114872
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S004__Puritan_buffer",0.810991472623437,1,0.796479178266848,0.014512294356589,1.82205571125763
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S004__Puritan_gel",0.806886942169113,1,0.77925028523167,0.0276366569374427,3.54657001238393
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S005__Copan",0.859970448269585,1,0.733764422909824,0.126206025359761,17.1998016555882
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S005__Eswab",0.716860653217958,1,0.62310567501401,0.0937549782039484,15.0464009498614
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S005__Omni",0.887882769724296,1,0.777072913536115,0.110809856188181,14.259904605854
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S005__Puritan_buffer",0.733579790014252,1,0.672264099549332,0.0613156904649204,9.1207741877076
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","between_sites_matched_participant_system","S005__Puritan_gel",0.911979401065965,1,0.785295900952094,0.126683500113871,16.1319446542737
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S001__Antecubital",0.585514983763288,10,0.543605414769881,0.0419095689934075,7.70955694235471
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S001__Forehead",0.514604666255865,10,0.654117643849617,-0.139512977593752,-21.3284229382179
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S002__Antecubital",0.735088571066359,10,0.673076973349345,0.0620115977170137,9.21315097267902
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S002__Forehead",0.717993693960168,10,0.473674855219026,0.244318838741143,51.5794402107687
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S003__Antecubital",0.691042230941013,10,0.645036569174674,0.0460056617663391,7.13225636574427
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S003__Forehead",0.678359483325856,10,0.466086504989193,0.212272978336663,45.5436868616448
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S004__Antecubital",0.722678008362452,10,0.710932441137895,0.0117455672245577,1.65213549767937
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S004__Forehead",0.773549866381859,10,0.744791114757825,0.0287587516240332,3.8613177646976
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S005__Antecubital",0.753094814087739,10,0.622444776563758,0.130650037523981,20.9898198913713
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","unweighted_unifrac","within_participant_site_between_systems","S005__Forehead",0.788313271848583,10,0.719609578696263,0.0687036931523199,9.54735667593425
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Antecubital__Copan",0.174829680516139,10,0.239581352544714,-0.0647516720285751,-27.0270082962697
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Antecubital__Eswab",0.0789448373690693,10,0.0791862977532136,-0.000241460384144285,-0.304926977261651
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Antecubital__Omni",0.122052130086582,10,0.131147153613434,-0.00909502352685143,-6.93497592304573
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Antecubital__Puritan_buffer",0.134681043723273,10,0.139092594230023,-0.00441155050674999,-3.17166455279024
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Antecubital__Puritan_gel",0.109468294299404,10,0.101484839825344,0.00798345447406058,7.86664736112328
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Forehead__Copan",0.20218367451317,10,0.242758246989669,-0.0405745724764988,-16.7139831415184
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Forehead__Eswab",0.188767640523493,10,0.209454666732832,-0.020687026209339,-9.87661269716478
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Forehead__Omni",0.246637203753351,10,0.341078476385675,-0.0944412726323234,-27.6890156286302
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Forehead__Puritan_buffer",0.193516533976909,10,0.228702310183219,-0.03518577620631,-15.3849675493535
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_participants_matched_site_system","Forehead__Puritan_gel",0.165776211218391,10,0.197186716649984,-0.0314105054315928,-15.9293211861466
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S001__Copan",0.119662684323142,1,0.118703586162941,0.000959098160200955,0.807977409279303
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S001__Eswab",0.289231717719931,1,0.299698932411088,-0.0104672146911564,-3.4925765690746
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S001__Omni",0.177981687863604,1,0.196009155711058,-0.0180274678474545,-9.19725804749103
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S001__Puritan_buffer",0.231251536354863,1,0.246854402236843,-0.0156028658819801,-6.32067556446089
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S001__Puritan_gel",0.341311107051015,1,0.35215402084111,-0.010842913790095,-3.0790259796543
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S002__Copan",0.106538105222704,1,0.108682096170832,-0.00214399094812813,-1.97271770021632
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S002__Eswab",0.290398861853526,1,0.308844072857493,-0.0184452110039669,-5.97233770209924
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S002__Omni",0.30150508852896,1,0.304787562040176,-0.00328247351121635,-1.07697095289724
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S002__Puritan_buffer",0.240459438982128,1,0.228685136308924,0.0117743026732034,5.14869609072356
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S002__Puritan_gel",0.193100338308285,1,0.199996186215452,-0.00689584790716699,-3.44798970303275
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S003__Copan",0.0937681239152177,1,0.0939293774927445,-0.000161253577526818,-0.171675339314661
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S003__Eswab",0.0424278849561665,1,0.033090757686952,0.00933712726921446,28.2167224986092
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S003__Omni",0.0636537101491053,1,0.051978027897432,0.0116756822516733,22.4627265095799
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S003__Puritan_buffer",0.103312221539989,1,0.101679922060645,0.00163229947934396,1.60533116692438
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S003__Puritan_gel",0.0895218169199018,1,0.109616644392069,-0.0200948274721676,-18.3319126247778
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S004__Copan",0.137920285872336,1,0.124797795372187,0.013122490500149,10.5150018564139
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S004__Eswab",0.333550136510643,1,0.358469203729103,-0.0249190672184601,-6.95152246252416
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S004__Omni",0.102307159598909,1,0.0857068275882549,0.0166003320106545,19.368739314917
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S004__Puritan_buffer",0.110374113113272,1,0.0880329593766089,0.0223411537366635,25.3781696024633
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S004__Puritan_gel",0.133608975886847,1,0.10660317710179,0.0270057987850577,25.3330149431393
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S005__Copan",0.17555535074774,1,0.272457750137802,-0.0969023993900616,-35.5660278854432
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S005__Eswab",0.117381940475877,1,0.177423306316352,-0.0600413658404756,-33.840743410237
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S005__Omni",0.289284272177474,1,0.374465208784804,-0.0851809366073307,-22.7473566593157
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S005__Puritan_buffer",0.102011916181453,1,0.155374774545272,-0.0533628583638192,-34.3446087178524
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","between_sites_matched_participant_system","S005__Puritan_gel",0.14180646648995,1,0.210795870640518,-0.0689894041505675,-32.7280624335469
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S001__Antecubital",0.0969212617343409,10,0.105681797465082,-0.00876053573074158,-8.28954081107116
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S001__Forehead",0.0256580665786267,10,0.0256329952724605,2.50713061662605e-05,0.0978087262131109
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S002__Antecubital",0.102157260112199,10,0.091121088186019,0.0110361719261804,12.1115453578107
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S002__Forehead",0.0289467034120373,10,0.0263229730463409,0.00262373036569642,9.96745451616506
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S003__Antecubital",0.0803718686327811,10,0.0477431268189668,0.0326287418138143,68.3422808429295
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S003__Forehead",0.0126168171475345,10,0.0207112688918345,-0.00809445174429999,-39.0823555358854
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S004__Antecubital",0.0494830980566365,10,0.0215023955615367,0.0279807024950998,130.128303216371
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S004__Forehead",0.0682358399461061,10,0.0506383486832577,0.0175974912628484,34.7513134224034
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S005__Antecubital",0.0108252153711729,10,0.0113821348481991,-0.000556919477026269,-4.89292636622017
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_2","weighted_unifrac","within_participant_site_between_systems","S005__Forehead",0.116057499384368,10,0.120062689169092,-0.00400518978472407,-3.33591543921135
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Antecubital__Copan",0.892304839813628,10,0.89331157403481,-0.0010067342211818,-0.112696874242287
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Antecubital__Eswab",0.860415236731591,10,0.861243017812304,-0.000827781080712464,-0.0961146927861501
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Antecubital__Omni",0.881005921108835,10,0.881642606530765,-0.000636685421929517,-0.0722158182026676
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Antecubital__Puritan_buffer",0.931049869882133,10,0.93145395026805,-0.000404080385916661,-0.0433816814884275
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Antecubital__Puritan_gel",0.88310739593029,10,0.88425977758381,-0.00115238165351994,-0.130321618457956
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Forehead__Copan",0.71432931386064,10,0.717624907808867,-0.00329559394822754,-0.459236282404134
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Forehead__Eswab",0.640132568719821,10,0.640467183136183,-0.0003346144163624,-0.052245364816959
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Forehead__Omni",0.801761603469734,10,0.802277920118609,-0.000516316648875081,-0.0643563328776079
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Forehead__Puritan_buffer",0.791920345500206,10,0.795155300014195,-0.00323495451398903,-0.406833044303582
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_participants_matched_site_system","Forehead__Puritan_gel",0.744064215420419,10,0.747149804157363,-0.00308558873694442,-0.412981268251064
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S001__Copan",0.260870491058608,1,0.261729148251598,-0.000858657192989554,-0.328070907931177
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S001__Eswab",0.631063895950192,1,0.632731439562847,-0.00166754361265442,-0.263546823879421
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S001__Omni",0.423352338147524,1,0.424761419789743,-0.00140908164221881,-0.331734846096971
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S001__Puritan_buffer",0.525457034068395,1,0.526974958114492,-0.00151792404609774,-0.28804481555041
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S001__Puritan_gel",0.728348976117943,1,0.729343199357509,-0.00099422323956655,-0.136317612948524
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S002__Copan",0.234319099369772,1,0.239831571353836,-0.00551247198406354,-2.29847636528667
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S002__Eswab",0.627612622109776,1,0.630901013616762,-0.00328839150698657,-0.521221465176482
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S002__Omni",0.670808654708315,1,0.675077273779915,-0.00426861907160014,-0.632315623321039
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S002__Puritan_buffer",0.484149264915878,1,0.486984763382006,-0.00283549846612835,-0.582256094921002
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S002__Puritan_gel",0.434138870980279,1,0.438038095099832,-0.00389922411955318,-0.890156395795785
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S003__Copan",0.87973322464611,1,0.879950353601815,-0.000217128955705692,-0.0246751370480095
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S003__Eswab",0.686152886304418,1,0.688377161579588,-0.00222427527517055,-0.323118691222499
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S003__Omni",0.903993280659065,1,0.904267205441914,-0.000273924782849488,-0.0302924601490576
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S003__Puritan_buffer",0.996435515230071,1,0.996435515230071,0,0
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S003__Puritan_gel",0.9912562257886,1,0.99126782358793,-1.15977993297989e-05,-0.00116999654924945
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S004__Copan",0.66688119391892,1,0.670373629056129,-0.00349243513720865,-0.5209684548788
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S004__Eswab",0.847626596390284,1,0.848088224954515,-0.000461628564230598,-0.0544316676788381
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S004__Omni",0.645181606970606,1,0.648742195294266,-0.00356058832365935,-0.548844880059681
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S004__Puritan_buffer",0.808960201150249,1,0.8112197818418,-0.00225958069155174,-0.278541123149336
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S004__Puritan_gel",0.724535226243428,1,0.727493130351722,-0.00295790410829344,-0.40658859649484
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S005__Copan",0.938820885402607,1,0.938950634624544,-0.000129749221937203,-0.0138185349849713
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S005__Eswab",0.924655620392023,1,0.924815243453505,-0.000159623061482317,-0.0172599946434968
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S005__Omni",0.92714892173171,1,0.927370646113497,-0.000221724381787247,-0.0239089281849138
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S005__Puritan_buffer",0.731076229708993,1,0.731945761283429,-0.000869531574435589,-0.118797268927538
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","between_sites_matched_participant_system","S005__Puritan_gel",0.908519642071528,1,0.908743900889769,-0.000224258818240952,-0.0246778897796591
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S001__Antecubital",0.385134235302006,10,0.387367658697218,-0.00223342339521249,-0.576564239442151
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S001__Forehead",0.0577867072598767,10,0.0583951941794449,-0.000608486919568239,-1.04201540575136
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S002__Antecubital",0.4895882578248,10,0.494123512813118,-0.00453525498831814,-0.91783832801201
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S002__Forehead",0.0538403403025363,10,0.0558191562781083,-0.00197881597557199,-3.54504816538774
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S003__Antecubital",0.52325698720552,10,0.527024265873915,-0.0037672786683951,-0.714820723130875
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S003__Forehead",0.193349331531233,10,0.194851537395492,-0.00150220586425875,-0.770948941095454
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S004__Antecubital",0.632127102834781,10,0.636139597841796,-0.00401249500701473,-0.630756994318189
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S004__Forehead",0.340213641598892,10,0.346947588001735,-0.00673394640284269,-1.94091172145835
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S005__Antecubital",0.501784019023438,10,0.502956750738448,-0.00117273171501087,-0.233167506607486
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","bray_curtis","within_participant_site_between_systems","S005__Forehead",0.588392132596936,10,0.588749250604983,-0.000357118008047053,-0.0606570637126226
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Antecubital__Copan",0.924591683076567,10,0.939733593242365,-0.0151419101657985,-1.61129816734063
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Antecubital__Eswab",0.896684862202104,10,0.91440329218107,-0.0177184299789663,-1.93770408860883
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Antecubital__Omni",0.925703937971843,10,0.934658866313543,-0.00895492834169997,-0.958095906907701
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Antecubital__Puritan_buffer",0.936647173489279,10,0.946699254431442,-0.0100520809421636,-1.06180298496174
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Antecubital__Puritan_gel",0.943065299514301,10,0.954781377791758,-0.0117160782774572,-1.22709539062801
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Forehead__Copan",0.923314881146206,10,0.933035714285714,-0.00972083313950789,-1.04185005897118
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Forehead__Eswab",0.946581196581197,10,0.949874686716792,-0.00329349013559543,-0.346728908734189
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Forehead__Omni",0.921936758893281,10,0.932748538011696,-0.0108117791184154,-1.15913117821256
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Forehead__Puritan_buffer",0.928480204342273,10,0.942727272727273,-0.0142470683849995,-1.51126087015423
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_participants_matched_site_system","Forehead__Puritan_gel",0.932837502817219,10,0.942012032085562,-0.00917452926834261,-0.973929096004297
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S001__Copan",0.588235294117647,1,0.626666666666667,-0.0384313725490196,-6.13266583229037
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S001__Eswab",0.868686868686869,1,0.887931034482759,-0.0192441657958898,-2.16730410905167
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S001__Omni",0.793814432989691,1,0.824561403508772,-0.0307469705190812,-3.72888791401622
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S001__Puritan_buffer",0.787878787878788,1,0.837209302325581,-0.0493305144467934,-5.89225589225588
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S001__Puritan_gel",0.759493670886076,1,0.817307692307692,-0.0578140214216164,-7.07371556217424
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S002__Copan",0.784810126582278,1,0.850877192982456,-0.0660670664001777,-7.76458306146418
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S002__Eswab",0.833333333333333,1,0.875,-0.0416666666666669,-4.76190476190478
"filter_at_threshold_0.5_fixed_50_samples","remove_count_le_10","binary_jaccard","between_sites_matched_participant_system","S002__Omni",0.923076923076923,1,0.938144329896907,-0.0150674068199842,-1.60608622147084
